time/s	cycle number	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	
3.100568404589751E+003	1.100000000000000E+001	1.0000186E+006	5.7033134E+001	-1.0592508E+001	5.8008446E+001	1.0521406E+001
3.101003424077091E+003	1.100000000000000E+001	6.8129269E+005	5.2300861E+001	-8.0003033E+000	5.2909214E+001	8.6969452E+000
3.101438428364432E+003	1.100000000000000E+001	4.6415716E+005	5.2084858E+001	-4.5606790E+000	5.2284149E+001	5.0041971E+000
3.101872410491720E+003	1.100000000000000E+001	3.1622997E+005	5.2008465E+001	-1.4921671E+000	5.2029865E+001	1.6434139E+000
3.102306428058975E+003	1.100000000000000E+001	2.1544686E+005	5.2185410E+001	1.2939922E+000	5.2201450E+001	-1.4204181E+000
3.102741427279630E+003	1.100000000000000E+001	1.4677664E+005	5.2678150E+001	4.0165515E+000	5.2831055E+001	-4.3601956E+000
3.103175404980226E+003	1.100000000000000E+001	1.0000371E+005	5.3399277E+001	6.8413277E+000	5.3835735E+001	-7.3007627E+000
3.103609420094203E+003	1.100000000000000E+001	6.8132047E+004	5.4351337E+001	1.0098673E+001	5.5281563E+001	-1.0525729E+001
3.104043425101467E+003	1.100000000000000E+001	4.6420355E+004	5.5437038E+001	1.4263776E+001	5.7242645E+001	-1.4429049E+001
3.104477425975405E+003	1.100000000000000E+001	3.1621139E+004	5.6675812E+001	1.9802258E+001	6.0035633E+001	-1.9259171E+001
